         1731171 function calls (1687584 primitive calls) in 168.502 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       27    0.000    0.000    0.000    0.000 context.py:1849(context_safe)
        1    0.000    0.000    0.000    0.000 context.py:1874(executing_eagerly)
        1    0.000    0.000    0.000    0.000 context.py:197(_ContextSwitchStack)
        1    0.000    0.000    0.000    0.000 context.py:20(TimeoutError)
        1    0.000    0.000    0.000    0.000 context.py:200(__init__)
        1    0.000    0.000    0.000    0.000 context.py:203(reducer)
        1    0.000    0.000    0.000    0.000 context.py:212(push)
        1    0.000    0.000    0.000    0.000 context.py:220(Process)
        1    0.000    0.000    0.000    0.000 context.py:226(DefaultContext)
        1    0.000    0.000    0.000    0.000 context.py:229(__init__)
        1    0.000    0.000    0.000    0.000 context.py:23(AuthenticationError)
        1    0.000    0.000    0.000    0.000 context.py:230(LokyContext)
        1    0.000    0.000    0.000    0.000 context.py:238(LogicalDevice)
       24    0.000    0.000    0.000    0.000 context.py:2401(_tmp_in_graph_mode)
        1    0.000    0.000    0.000    0.000 context.py:256(LogicalDeviceConfiguration)
        1    0.000    0.000    0.000    0.000 context.py:272(ForkProcess)
        1    0.000    0.000    0.000    0.000 context.py:279(SpawnProcess)
        1    0.000    0.000    0.000    0.000 context.py:283(LokyInitMainContext)
        1    0.000    0.000    0.000    0.000 context.py:284(PhysicalDevice)
        1    0.000    0.000    0.000    0.000 context.py:286(ForkServerProcess)
        1    0.000    0.000    0.000    0.000 context.py:293(ForkContext)
        1    0.000    0.000    0.000    0.000 context.py:297(SpawnContext)
        1    0.000    0.000    0.000    0.000 context.py:30(BaseContext)
        1    0.000    0.000    0.000    0.000 context.py:301(ForkServerContext)
        1    0.000    0.000    0.000    0.000 context.py:309(_AtomicCounter)
        1    0.000    0.000    0.000    0.000 context.py:314(__init__)
        1    0.000    0.000    0.000    0.000 context.py:318(increment_and_get)
        1    0.000    0.000    0.000    0.000 context.py:327(_TensorCacheDeleter)
        1    0.000    0.000    0.000    0.000 context.py:332(__init__)
        1    0.000    0.000    0.000    0.000 context.py:344(Context)
        1    0.000    0.000    0.000    0.000 context.py:349(__init__)
        1    0.000    0.000    0.000    0.000 context.py:401(<lambda>)
        2    0.000    0.000    0.000    0.000 context.py:815(executing_eagerly)
        1    0.000    0.000    0.000    0.000 context.py:82(_EagerTensorCache)
        1    0.000    0.000    0.000    0.000 context_managers.py:15(<module>)
       22    0.000    0.000    0.008    0.000 contextlib.py:108(__enter__)
       21    0.000    0.000    0.000    0.000 contextlib.py:117(__exit__)
      143    0.001    0.000    0.002    0.000 contextlib.py:211(contextmanager)
       22    0.000    0.000    0.000    0.000 contextlib.py:238(helper)
        2    0.000    0.000    0.000    0.000 contextlib.py:379(_create_cb_wrapper)
        2    0.000    0.000    0.000    0.000 contextlib.py:381(_exit_wrapper)
        1    0.000    0.000    0.000    0.000 contextlib.py:385(__init__)
        2    0.000    0.000    0.000    0.000 contextlib.py:429(callback)
        2    0.000    0.000    0.000    0.000 contextlib.py:463(_push_exit_callback)
        1    0.000    0.000    0.000    0.000 contextlib.py:479(__enter__)
        1    0.000    0.000    0.000    0.000 contextlib.py:482(__exit__)
        1    0.000    0.000    0.000    0.000 contextlib.py:59(_recreate_cm)
        1    0.000    0.000    0.000    0.000 contextlib.py:71(__call__)
        1    0.000    0.000    0.000    0.000 contextlib.py:72(inner)
       22    0.000    0.000    0.000    0.000 contextlib.py:82(__init__)
        1    0.000    0.000    0.191    0.191 contextvars.py:1(<module>)
        1    0.000    0.000    0.000    0.000 contingency.py:1(<module>)
        1    0.000    0.000    0.000    0.000 continue_statements.py:15(<module>)
        1    0.000    0.000    0.000    0.000 continue_statements.py:29(_Continue)
        1    0.000    0.000    0.000    0.000 continue_statements.py:40(_Block)
        1    0.000    0.000    0.000    0.000 continue_statements.py:60(ContinueCanonicalizationTransformer)
        1    0.000    0.000    0.477    0.477 contract.py:1(<module>)
        1    0.000    0.000    0.000    0.000 contract.py:20(PathInfo)
        1    0.000    0.000    0.000    0.000 contract.py:612(ContractExpression)
        2    0.000    0.000    0.785    0.392 control_flow.py:15(<module>)
        1    0.000    0.000    0.000    0.000 control_flow.py:38(_Function)
        1    0.000    0.000    0.000    0.000 control_flow.py:401(AnnotatedDef)
        1    0.000    0.000    0.000    0.000 control_flow.py:43(ControlFlowTransformer)
        1    0.000    0.000    0.000    0.000 control_flow.py:854(_PythonLoopChecker)
        1    0.000    0.000    0.000    0.000 control_flow_grad.py:16(<module>)
        1    0.000    0.000    0.000    0.000 control_flow_ops.py:1411(WhileContext)
        2    0.000    0.000    0.355    0.178 control_flow_ops.py:15(<module>)
        1    0.000    0.000    0.000    0.000 control_flow_ops.py:3667(XLAControlFlowContext)
        1    0.000    0.000    0.000    0.000 control_flow_ops.py:623(ControlFlowContext)
        1    0.000    0.000    0.000    0.000 control_flow_ops.py:813(CondContext)
        1    0.000    0.000    0.001    0.001 control_flow_pb2.py:5(<module>)
       13    0.000    0.000    0.000    0.000 control_flow_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 control_flow_state.py:108(_GradLoopState)
        1    0.000    0.000    0.033    0.033 control_flow_state.py:15(<module>)
        1    0.000    0.000    0.000    0.000 control_flow_state.py:494(_ControlFlowState)
        2    0.000    0.000    0.000    0.000 control_flow_util.py:16(<module>)
        1    0.000    0.000    0.000    0.000 control_flow_util_v2.py:16(<module>)
        1    0.000    0.000    0.000    0.000 control_flow_v2_func_graphs.py:15(<module>)
        1    0.000    0.000    0.000    0.000 control_flow_v2_func_graphs.py:25(ControlFlowFuncGraph)
        1    0.000    0.000    0.000    0.000 control_flow_v2_func_graphs.py:42(CondBranchFuncGraph)
        1    0.000    0.000    0.000    0.000 control_flow_v2_func_graphs.py:49(WhileCondFuncGraph)
        1    0.000    0.000    0.000    0.000 control_flow_v2_func_graphs.py:56(WhileBodyFuncGraph)
        1    0.000    0.000    0.000    0.000 control_flow_v2_toggles.py:16(<module>)
        1    0.000    0.000    0.000    0.000 control_flow_v2_toggles.py:28(enable_control_flow_v2)
        2    0.000    0.000    0.000    0.000 control_flow_v2_toggles.py:50(disable_control_flow_v2)
        1    0.000    0.000    0.000    0.000 conv_utils.py:15(<module>)
        1    0.000    0.000    2.147    2.147 conversion.py:15(<module>)
        1    0.000    0.000    0.000    0.000 convert.py:121(ConverterError)
        1    0.000    0.000    0.000    0.000 convert.py:15(<module>)
        1    0.000    0.000    0.716    0.716 convert.py:16(<module>)
        1    0.000    0.000    0.000    0.000 convert.py:80(OpsSet)
        1    0.000    0.000    0.000    0.000 convert_saved_model.py:15(<module>)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:140(_Function)
        1    0.000    0.000    0.606    0.606 convert_to_constants.py:15(<module>)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:206(_Node)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:350(_Intermediate)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:363(_Merge)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:375(_VarHandle)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:395(_ResourceGather)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:428(_ResourceGatherNd)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:443(_ReadVariable)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:471(_FunctionCaller)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:53(_TensorData)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:561(_If)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:574(_Case)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:587(_PartitionedCall)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:600(_While)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:63(_EndPoint)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:631(_GraphDef)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:705(_ConverterData)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:71(_Edge)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:774(_FunctionConverterData)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:79(_Convertible)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:847(_SessionConverterData)
        1    0.000    0.000    0.000    0.000 converter.py:138(ConversionOptions)
        2    0.000    0.000    0.675    0.337 converter.py:15(<module>)
        1    0.000    0.000    0.000    0.000 converter.py:152(__init__)
        1    0.000    0.000    0.000    0.000 converter.py:236(ProgramContext)
        1    0.000    0.000    0.000    0.000 converter.py:249(Base)
        1    0.000    0.000    0.000    0.000 converter.py:82(Feature)
        6    0.000    0.000    0.000    0.000 converter.py:89(<genexpr>)
        1    0.000    0.000    0.000    0.000 convolutional.py:1068(Conv2DTranspose)
        1    0.000    0.000    0.000    0.000 convolutional.py:1130(Conv2DTranspose)
        1    0.000    0.000    0.000    0.000 convolutional.py:1319(Conv3DTranspose)
        1    0.000    0.000    0.000    0.000 convolutional.py:1371(Conv3DTranspose)
        1    0.000    0.000    0.124    0.124 convolutional.py:15(<module>)
        2    0.000    0.000    0.023    0.012 convolutional.py:16(<module>)
        1    0.000    0.000    0.000    0.000 convolutional.py:1682(SeparableConv)
        1    0.000    0.000    0.000    0.000 convolutional.py:1889(SeparableConv1D)
        1    0.000    0.000    0.000    0.000 convolutional.py:2068(SeparableConv2D)
        1    0.000    0.000    0.000    0.000 convolutional.py:2239(DepthwiseConv2D)
        1    0.000    0.000    0.000    0.000 convolutional.py:228(Conv2D)
        1    0.000    0.000    0.000    0.000 convolutional.py:2456(UpSampling1D)
        1    0.000    0.000    0.000    0.000 convolutional.py:2513(UpSampling2D)
        1    0.000    0.000    0.000    0.000 convolutional.py:2617(UpSampling3D)
        1    0.000    0.000    0.000    0.000 convolutional.py:2698(ZeroPadding1D)
        1    0.000    0.000    0.000    0.000 convolutional.py:2764(ZeroPadding2D)
        1    0.000    0.000    0.000    0.000 convolutional.py:2889(ZeroPadding3D)
        1    0.000    0.000    0.000    0.000 convolutional.py:30(Conv1D)
        1    0.000    0.000    0.000    0.000 convolutional.py:3015(Cropping1D)
        1    0.000    0.000    0.000    0.000 convolutional.py:3076(Cropping2D)
        1    0.000    0.000    0.000    0.000 convolutional.py:3203(Cropping3D)
        1    0.000    0.000    0.000    0.000 convolutional.py:374(Conv1D)
        1    0.000    0.000    0.000    0.000 convolutional.py:440(Conv3D)
        1    0.000    0.000    0.000    0.000 convolutional.py:515(Conv2D)
        1    0.000    0.000    0.000    0.000 convolutional.py:52(Conv)
        1    0.000    0.000    0.000    0.000 convolutional.py:654(SeparableConv1D)
        1    0.000    0.000    0.000    0.000 convolutional.py:674(Conv3D)
        1    0.000    0.000    0.000    0.000 convolutional.py:764(SeparableConv2D)
        1    0.000    0.000    0.000    0.000 convolutional.py:821(Conv1DTranspose)
        1    0.000    0.000    0.000    0.000 convolutional_recurrent.py:16(<module>)
        1    0.000    0.000    0.000    0.000 convolutional_recurrent.py:40(ConvRNN2D)
        1    0.000    0.000    0.000    0.000 convolutional_recurrent.py:424(ConvLSTM2DCell)
        1    0.000    0.000    0.000    0.000 convolutional_recurrent.py:699(ConvLSTM2D)
        1    0.000    0.000    0.000    0.000 coo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 coo.py:22(coo_matrix)
        1    0.000    0.000    0.007    0.007 cookiejar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1241(Absent)
        1    0.000    0.000    0.001    0.001 cookiejar.py:1243(CookieJar)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1771(LoadError)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1773(FileCookieJar)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1856(LWPCookieJar)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1976(MozillaCookieJar)
        1    0.000    0.000    0.000    0.000 cookiejar.py:736(Cookie)
        1    0.000    0.000    0.000    0.000 cookiejar.py:834(CookiePolicy)
        1    0.000    0.000    0.000    0.000 cookiejar.py:867(DefaultCookiePolicy)
        1    0.000    0.000    0.000    0.000 cookies.py:144(CookieError)
        1    0.000    0.000    0.000    0.000 cookies.py:164(<dictcomp>)
        1    0.000    0.000    0.000    0.000 cookies.py:165(CookieConflictError)
        1    0.000    0.000    0.000    0.000 cookies.py:171(RequestsCookieJar)
        1    0.000    0.000    0.000    0.000 cookies.py:25(MockRequest)
        1    0.000    0.000    0.000    0.000 cookies.py:253(Morsel)
        1    0.000    0.000    0.000    0.000 cookies.py:3(<module>)
        1    0.000    0.000    0.003    0.003 cookies.py:39(<module>)
        1    0.000    0.000    0.000    0.000 cookies.py:457(BaseCookie)
        1    0.000    0.000    0.000    0.000 cookies.py:597(SimpleCookie)
        1    0.000    0.000    0.000    0.000 cookies.py:97(MockResponse)
        1    0.000    0.000    0.000    0.000 coordinator.py:15(<module>)
        1    0.000    0.000    0.000    0.000 coordinator.py:33(Coordinator)
        1    0.000    0.000    0.000    0.000 coordinator.py:411(LooperThread)
